index,Rank,Release Group,Worldwide,Domestic,%,Foreign,%.1,filename,year,Dosemtic %,Foreign %,Domestic %
402,2397,Spider-Man,0,0,49.1%,0,50.9%,2002.csv,2002,49.1%,,
403,2398,Star Wars: Episode II - Attack of the Clones,0,0,46.8%,0,53.2%,2002.csv,2002,46.8%,,
404,2399,Men in Black II,0,0,43.1%,0,56.9%,2002.csv,2002,43.1%,,
405,2400,Die Another Day,0,0,37.3%,0,62.7%,2002.csv,2002,37.3%,,
406,2401,Signs,0,0,55.8%,0,44.2%,2002.csv,2002,55.8%,,
407,2402,Ice Age,0,0,46%,0,54%,2002.csv,2002,46%,,
408,2403,My Big Fat Greek Wedding,0,0,65.5%,0,34.5%,2002.csv,2002,65.5%,,
409,2404,Minority Report,0,0,36.9%,0,63.1%,2002.csv,2002,36.9%,,
399,2405,Charlotte Gray,0,0,13.9%,0,86.1%,2001.csv,2001,13.9%,,
410,2406,Catch Me If You Can,0,0,46.8%,0,53.2%,2002.csv,2002,46.8%,,
413,2407,xXx,0,0,51.2%,0,48.8%,2002.csv,2002,51.2%,,
397,2408,Made,0,0,96.9%,0,3.1%,2001.csv,2001,96.9%,,
414,2409,Scooby-Doo,0,0,55.6%,0,44.4%,2002.csv,2002,55.6%,,
415,2410,Lilo & Stitch,0,0,53.4%,0,46.6%,2002.csv,2002,53.4%,,
416,2411,The Ring,0,0,51.8%,0,48.2%,2002.csv,2002,51.8%,,
417,2412,8 Mile,0,0,48.1%,0,51.9%,2002.csv,2002,48.1%,,
418,2413,The Bourne Identity,0,0,56.8%,0,43.2%,2002.csv,2002,56.8%,,
419,2414,Red Dragon,0,0,44.5%,0,55.5%,2002.csv,2002,44.5%,,
420,2415,Two Weeks Notice,0,0,46.9%,0,53.1%,2002.csv,2002,46.9%,,
421,2416,Panic Room,0,0,49.1%,0,50.9%,2002.csv,2002,49.1%,,
411,2417,Chicago,0,0,55.6%,0,44.4%,2002.csv,2002,55.6%,,
373,2418,Mad Love,0,0,3%,0,97%,2001.csv,2001,3%,,
374,2419,Kandahar,0,0,15.9%,0,84.1%,2001.csv,2001,15.9%,,
318,2420,The Glass House,0,0,76.8%,0,23.2%,2001.csv,2001,76.8%,,
384,2421,Monkeybone,0,0,71%,0,29%,2001.csv,2001,71%,,
401,2422,Harry Potter and the Chamber of Secrets,0,0,29.8%,0,70.2%,2002.csv,2002,29.8%,,
375,2423,Son of the Bride,0,0,7.1%,0,92.9%,2001.csv,2001,7.1%,,
376,2424,Ghost World,0,0,70.9%,0,29.1%,2001.csv,2001,70.9%,,
377,2425,The Forsaken,0,0,83.7%,0,16.3%,2001.csv,2001,83.7%,,
378,2426,Tini: The New Life of Violetta,0,0,-,0,100%,2001.csv,2001,-,,
379,2427,The Prince and the Pirate,0,0,-,0,100%,2001.csv,2001,-,,
380,2428,Bones,0,0,87.3%,0,12.7%,2001.csv,2001,87.3%,,
381,2429,Merry Christmas,0,0,-,0,100%,2001.csv,2001,-,,
382,2430,The Hole,0,0,-,0,100%,2001.csv,2001,-,,
383,2431,Sex and Lucía,0,0,20.9%,0,79.1%,2001.csv,2001,20.9%,,
385,2432,Mean Machine,0,0,1.3%,0,98.7%,2001.csv,2001,1.3%,,
371,2433,Girls on Top,0,0,-,0,100%,2001.csv,2001,-,,
386,2434,The Slurb,0,0,-,0,100%,2001.csv,2001,-,,
387,2435,China: The Panda Adventure,0,0,57.8%,0,42.2%,2001.csv,2001,57.8%,,
388,2436,The Road Home,0,0,18.9%,0,81.1%,2001.csv,2001,18.9%,,
389,2437,The Piano Teacher,0,0,15%,0,85%,2001.csv,2001,15%,,
390,2438,Under the Sand,0,0,22.2%,0,77.8%,2001.csv,2001,22.2%,,
391,2439,The Devil's Backbone,0,0,11.7%,0,88.3%,2001.csv,2001,11.7%,,
392,2440,Megiddo: The Omega Code 2,0,0,100%,0,-,2001.csv,2001,100%,,
393,2441,Chaos,0,0,-,0,100%,2001.csv,2001,-,,
394,2442,Tom Thumb,0,0,-,0,100%,2001.csv,2001,-,,
395,2443,The Golden Bowl,0,0,53%,0,47%,2001.csv,2001,53%,,
316,2444,Tanguy,0,0,-,0,100%,2001.csv,2001,-,,
241,2445,Don't Say a Word,0,0,55%,0,45%,2001.csv,2001,55%,,
214,2446,Spirited Away,0,0,3.7%,0,96.3%,2001.csv,2001,3.7%,,
265,2447,Not Another Teen Movie,0,0,57.5%,0,42.5%,2001.csv,2001,57.5%,,
236,2448,A Knight's Tale,0,0,48.1%,0,51.9%,2001.csv,2001,48.1%,,
242,2449,Evolution,0,0,39%,0,61%,2001.csv,2001,39%,,
243,2450,I Am Sam,0,0,41.2%,0,58.8%,2001.csv,2001,41.2%,,
244,2451,Enemy at the Gates,0,0,53%,0,47%,2001.csv,2001,53%,,
245,2452,The Wedding Planner,0,0,63.8%,0,36.2%,2001.csv,2001,63.8%,,
246,2453,Behind Enemy Lines,0,0,64.1%,0,35.9%,2001.csv,2001,64.1%,,
247,2454,Gosford Park,0,0,47.1%,0,52.9%,2001.csv,2001,47.1%,,
248,2455,Ali,0,0,66.4%,0,33.6%,2001.csv,2001,66.4%,,
249,2456,Rat Race,0,0,66.2%,0,33.8%,2001.csv,2001,66.2%,,
239,2457,Training Day,0,0,73.1%,0,26.9%,2001.csv,2001,73.1%,,
250,2458,Final Fantasy: The Spirits Within,0,0,37.7%,0,62.3%,2001.csv,2001,37.7%,,
252,2459,Blow,0,0,63.6%,0,36.4%,2001.csv,2001,63.6%,,
253,2460,Exit Wounds,0,0,64.7%,0,35.3%,2001.csv,2001,64.7%,,
254,2461,Serendipity,0,0,64.9%,0,35.1%,2001.csv,2001,64.9%,,
255,2462,Kate & Leopold,0,0,62%,0,38%,2001.csv,2001,62%,,
256,2463,Der Schuh des Manitu,0,0,-,0,100%,2001.csv,2001,-,,
257,2464,From Hell,0,0,42.4%,0,57.6%,2001.csv,2001,42.4%,,
258,2465,The One,0,0,60.4%,0,39.6%,2001.csv,2001,60.4%,,
259,2466,The Royal Tenenbaums,0,0,73.3%,0,26.7%,2001.csv,2001,73.3%,,
260,2467,Down to Earth,0,0,90.2%,0,9.8%,2001.csv,2001,90.2%,,
261,2468,Brotherhood of the Wolf,0,0,15.9%,0,84.1%,2001.csv,2001,15.9%,,
251,2469,The Animal,0,0,68.1%,0,31.9%,2001.csv,2001,68.1%,,
238,2470,Along Came a Spider,0,0,70.4%,0,29.6%,2001.csv,2001,70.4%,,
348,2471,Iron Monkey,0,0,100%,0,-,2001.csv,2001,100%,,
213,2472,Bridget Jones's Diary,0,0,25.4%,0,74.6%,2001.csv,2001,25.4%,,
215,2473,Lara Croft: Tomb Raider,0,0,47.7%,0,52.3%,2001.csv,2001,47.7%,,
226,2474,The Princess Diaries,0,0,65.5%,0,34.5%,2001.csv,2001,65.5%,,
216,2475,A.I. Artificial Intelligence,0,0,33.3%,0,66.7%,2001.csv,2001,33.3%,,
217,2476,The Others,0,0,46%,0,54%,2001.csv,2001,46%,,
218,2477,The Fast and the Furious,0,0,69.7%,0,30.3%,2001.csv,2001,69.7%,,
219,2478,Vanilla Sky,0,0,49.5%,0,50.5%,2001.csv,2001,49.5%,,
220,2479,Cats & Dogs,0,0,46.5%,0,53.5%,2001.csv,2001,46.5%,,
221,2480,Atlantis: The Lost Empire,0,0,45.2%,0,54.8%,2001.csv,2001,45.2%,,
222,2481,Moulin Rouge!,0,0,32%,0,68%,2001.csv,2001,32%,,
223,2482,Dr. Dolittle 2,0,0,64.1%,0,35.9%,2001.csv,2001,64.1%,,
224,2483,Amélie,0,0,19.1%,0,80.9%,2001.csv,2001,19.1%,,
225,2484,Black Hawk Down,0,0,62.8%,0,37.2%,2001.csv,2001,62.8%,,
227,2485,Spy Kids,0,0,76.2%,0,23.8%,2001.csv,2001,76.2%,,
264,2486,Bandits,0,0,61.5%,0,38.5%,2001.csv,2001,61.5%,,
228,2487,The Mexican,0,0,45.2%,0,54.8%,2001.csv,2001,45.2%,,
229,2488,Swordfish,0,0,47.4%,0,52.6%,2001.csv,2001,47.4%,,
230,2489,Spy Game,0,0,43.6%,0,56.4%,2001.csv,2001,43.6%,,
231,2490,Legally Blonde,0,0,68.1%,0,31.9%,2001.csv,2001,68.1%,,
232,2491,Scary Movie 2,0,0,50.5%,0,49.5%,2001.csv,2001,50.5%,,
233,2492,Shallow Hal,0,0,50.2%,0,49.8%,2001.csv,2001,50.2%,,
234,2493,America's Sweethearts,0,0,67.7%,0,32.3%,2001.csv,2001,67.7%,,
235,2494,Save the Last Dance,0,0,69.1%,0,30.9%,2001.csv,2001,69.1%,,
262,2495,Thir13en Ghosts,0,0,61.1%,0,38.9%,2001.csv,2001,61.1%,,
263,2496,Pokémon 3 the Movie: Spell of the Unown,0,0,24.9%,0,75.1%,2001.csv,2001,24.9%,,
237,2497,The Score,0,0,62.2%,0,37.8%,2001.csv,2001,62.2%,,
293,2498,Riding in Cars with Boys,0,0,84.4%,0,15.6%,2001.csv,2001,84.4%,,
423,2499,Gangs of New York,0,0,40.2%,0,59.8%,2002.csv,2002,40.2%,,
294,2500,Original Sin,0,0,46.7%,0,53.3%,2001.csv,2001,46.7%,,
289,2501,What's the Worst That Could Happen?,0,0,83.9%,0,16.1%,2001.csv,2001,83.9%,,
306,2502,Baby Boy,0,0,97.8%,0,2.2%,2001.csv,2001,97.8%,,
296,2503,Y Tu Mamá También,0,0,41.2%,0,58.8%,2001.csv,2001,41.2%,,
297,2504,The Musketeer,0,0,83.2%,0,16.8%,2001.csv,2001,83.2%,,
298,2505,Double Take,0,0,94.4%,0,5.6%,2001.csv,2001,94.4%,,
299,2506,How High,0,0,99.7%,0,0.3%,2001.csv,2001,99.7%,,
300,2507,Beauty and the Beast 2000 IMAX Release,0,0,82.1%,0,17.9%,2001.csv,2001,82.1%,,
